open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
51.26,52.09,48.75,52.0,95823963.0,603019.SH,2024-10-14,中科曙光,NA,CNY
52.0,54.1,51.15,51.19,91893442.0,603019.SH,2024-10-15,中科曙光,NA,CNY
48.99,50.26,48.66,49.01,79900097.0,603019.SH,2024-10-16,中科曙光,NA,CNY
50.7,53.85,50.26,52.02,143423616.0,603019.SH,2024-10-17,中科曙光,NA,CNY
51.5,56.88,51.35,55.22,149789653.0,603019.SH,2024-10-18,中科曙光,NA,CNY
56.5,59.11,56.16,56.37,158622557.0,603019.SH,2024-10-21,中科曙光,NA,CNY
55.0,56.1,54.42,55.22,89136080.0,603019.SH,2024-10-22,中科曙光,NA,CNY
55.25,56.2,54.13,54.46,82738143.0,603019.SH,2024-10-23,中科曙光,NA,CNY
53.97,55.29,53.75,54.6,55786967.0,603019.SH,2024-10-24,中科曙光,NA,CNY
55.0,55.12,53.73,54.42,57460236.0,603019.SH,2024-10-25,中科曙光,NA,CNY
54.42,54.78,53.77,54.23,47771751.0,603019.SH,2024-10-28,中科曙光,NA,CNY
54.32,59.65,54.09,59.65,194900880.0,603019.SH,2024-10-29,中科曙光,NA,CNY
59.67,59.67,56.88,58.47,153157294.0,603019.SH,2024-10-30,中科曙光,NA,CNY
58.48,63.15,57.36,61.2,171489050.0,603019.SH,2024-10-31,中科曙光,NA,CNY
60.02,65.77,60.0,60.45,156526296.0,603019.SH,2024-11-01,中科曙光,NA,CNY
60.64,66.5,59.07,66.5,141336702.0,603019.SH,2024-11-04,中科曙光,NA,CNY
68.01,73.15,66.6,71.73,189325876.0,603019.SH,2024-11-05,中科曙光,NA,CNY
71.89,74.9,68.96,72.11,168065425.0,603019.SH,2024-11-06,中科曙光,NA,CNY
70.5,77.3,69.1,75.6,141927477.0,603019.SH,2024-11-07,中科曙光,NA,CNY
76.01,82.5,76.01,79.44,142410319.0,603019.SH,2024-11-08,中科曙光,NA,CNY
79.85,87.38,79.85,87.38,165475503.0,603019.SH,2024-11-11,中科曙光,NA,CNY
89.93,89.93,81.01,83.9,186792356.0,603019.SH,2024-11-12,中科曙光,NA,CNY
81.91,85.59,81.58,82.7,110898616.0,603019.SH,2024-11-13,中科曙光,NA,CNY
81.2,81.2,76.55,76.86,141979916.0,603019.SH,2024-11-14,中科曙光,NA,CNY
76.0,76.9,71.98,72.53,151540109.0,603019.SH,2024-11-15,中科曙光,NA,CNY
72.53,73.93,70.2,71.35,109634099.0,603019.SH,2024-11-18,中科曙光,NA,CNY
70.9,78.42,69.85,77.19,146036994.0,603019.SH,2024-11-19,中科曙光,NA,CNY
75.88,80.89,74.9,77.7,132564953.0,603019.SH,2024-11-20,中科曙光,NA,CNY
76.79,80.5,76.28,78.93,105284754.0,603019.SH,2024-11-21,中科曙光,NA,CNY
78.91,79.88,74.58,74.85,100020043.0,603019.SH,2024-11-22,中科曙光,NA,CNY
74.6,79.59,72.86,79.07,115421453.0,603019.SH,2024-11-25,中科曙光,NA,CNY
