open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
1453.0,1462.66,1432.8,1440.0,4425512,600519.SH,2025-01-06,贵州茅台,NA,CNY
1444.66,1451.89,1439.0,1440.2,2422118,600519.SH,2025-01-07,贵州茅台,NA,CNY
1440.0,1451.82,1426.66,1442.5,3525821,600519.SH,2025-01-08,贵州茅台,NA,CNY
1448.99,1464.58,1432.98,1444.0,2970565,600519.SH,2025-01-09,贵州茅台,NA,CNY
1447.1,1451.95,1436.0,1436.0,2187195,600519.SH,2025-01-10,贵州茅台,NA,CNY
1425.0,1444.44,1422.01,1443.98,2108251,600519.SH,2025-01-13,贵州茅台,NA,CNY
1444.95,1478.68,1442.0,1472.5,3095657,600519.SH,2025-01-14,贵州茅台,NA,CNY
1467.0,1474.6,1460.01,1471.27,1839934,600519.SH,2025-01-15,贵州茅台,NA,CNY
1474.0,1482.66,1442.0,1446.38,2634213,600519.SH,2025-01-16,贵州茅台,NA,CNY
1446.39,1461.0,1446.38,1454.75,1830894,600519.SH,2025-01-17,贵州茅台,NA,CNY
1461.0,1489.79,1460.0,1474.8,3140975,600519.SH,2025-01-20,贵州茅台,NA,CNY
1481.0,1482.0,1465.0,1468.15,1685604,600519.SH,2025-01-21,贵州茅台,NA,CNY
1463.27,1467.95,1438.0,1441.0,2829384,600519.SH,2025-01-22,贵州茅台,NA,CNY
1449.97,1468.0,1438.0,1443.0,2712504,600519.SH,2025-01-23,贵州茅台,NA,CNY
1442.0,1447.79,1430.31,1436.0,3136034,600519.SH,2025-01-24,贵州茅台,NA,CNY
1437.0,1443.97,1427.02,1434.99,2935646,600519.SH,2025-01-27,贵州茅台,NA,CNY
1440.0,1443.0,1402.21,1403.8,4075652,600519.SH,2025-02-05,贵州茅台,NA,CNY
1400.01,1421.99,1400.01,1412.84,2735582,600519.SH,2025-02-06,贵州茅台,NA,CNY
1413.68,1442.68,1403.41,1436.0,3724207,600519.SH,2025-02-07,贵州茅台,NA,CNY
1438.0,1440.0,1427.09,1431.51,2083979,600519.SH,2025-02-10,贵州茅台,NA,CNY
1434.95,1435.96,1415.9,1418.0,2357283,600519.SH,2025-02-11,贵州茅台,NA,CNY
1418.0,1445.0,1416.88,1443.0,2547579,600519.SH,2025-02-12,贵州茅台,NA,CNY
1443.02,1475.25,1434.51,1465.06,4338536,600519.SH,2025-02-13,贵州茅台,NA,CNY
1465.06,1477.0,1458.22,1475.0,2709992,600519.SH,2025-02-14,贵州茅台,NA,CNY
1481.0,1494.98,1467.1,1471.62,3247059,600519.SH,2025-02-17,贵州茅台,NA,CNY
1470.0,1492.99,1462.08,1475.0,2779992,600519.SH,2025-02-18,贵州茅台,NA,CNY
1475.05,1494.44,1464.9,1491.0,3239331,600519.SH,2025-02-19,贵州茅台,NA,CNY
1483.0,1491.97,1473.39,1474.0,2374973,600519.SH,2025-02-20,贵州茅台,NA,CNY
1480.0,1496.73,1473.01,1488.21,3641783,600519.SH,2025-02-21,贵州茅台,NA,CNY
1488.0,1499.52,1474.0,1479.07,3474373,600519.SH,2025-02-24,贵州茅台,NA,CNY
1470.01,1473.39,1452.0,1454.0,2838743,600519.SH,2025-02-25,贵州茅台,NA,CNY
1455.45,1464.96,1445.0,1460.01,2636609,600519.SH,2025-02-26,贵州茅台,NA,CNY
1460.02,1489.9,1454.0,1485.56,4976217,600519.SH,2025-02-27,贵州茅台,NA,CNY
