open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
4129.1338,4131.5499,4105.9369,4117.4089,566322249.0,000001.SH,2026-02-24,NA,NA,CNY
4123.7808,4167.8438,4122.6987,4147.2305,724787214.0,000001.SH,2026-02-25,NA,NA,CNY
4151.068,4152.1926,4127.1531,4146.6311,651702826.0,000001.SH,2026-02-26,NA,NA,CNY
4128.8974,4166.2344,4128.36,4162.8815,682047646.0,000001.SH,2026-02-27,NA,NA,CNY
4151.8011,4188.7702,4131.3676,4182.5909,861579218.0,000001.SH,2026-03-02,NA,NA,CNY
4189.4079,4197.228,4116.011,4122.676,921139170.0,000001.SH,2026-03-03,NA,NA,CNY
4087.632,4106.0397,4055.4125,4082.474,765169531.0,000001.SH,2026-03-04,NA,NA,CNY
4109.777,4125.6166,4090.6213,4108.567,689746535.0,000001.SH,2026-03-05,NA,NA,CNY
4085.8954,4129.4647,4085.8954,4124.194,646765760.0,000001.SH,2026-03-06,NA,NA,CNY
4098.6987,4106.5336,4052.5454,4096.6023,797803556.0,000001.SH,2026-03-09,NA,NA,CNY
4098.5869,4123.9578,4098.5869,4123.138,674922194.0,000001.SH,2026-03-10,NA,NA,CNY
4123.6663,4135.8392,4112.7998,4133.4331,707727169.0,000001.SH,2026-03-11,NA,NA,CNY
4133.1996,4141.6488,4103.1636,4129.1026,786151182.0,000001.SH,2026-03-12,NA,NA,CNY
4117.5738,4134.0794,4086.8469,4095.4485,792054764.0,000001.SH,2026-03-13,NA,NA,CNY
4092.2491,4096.1333,4048.0866,4084.7858,732227098.0,000001.SH,2026-03-16,NA,NA,CNY
4086.2953,4108.4,4049.5801,4049.9073,678771224.0,000001.SH,2026-03-17,NA,NA,CNY
4053.3052,4065.3734,4023.0295,4062.9844,623873102.0,000001.SH,2026-03-18,NA,NA,CNY
4028.542,4042.0221,3994.1651,4006.5523,667255422.0,000001.SH,2026-03-19,NA,NA,CNY
4004.5732,4022.7033,3955.7113,3957.0527,666798387.0,000001.SH,2026-03-20,NA,NA,CNY
3904.9513,3906.622,3794.6844,3813.2829,804738850.0,000001.SH,2026-03-23,NA,NA,CNY
3849.6312,3881.4236,3807.9937,3881.2797,680622039.0,000001.SH,2026-03-24,NA,NA,CNY
3892.269,3933.0613,3891.8159,3931.8375,688343626.0,000001.SH,2026-03-25,NA,NA,CNY
3924.9621,3937.1041,3880.5729,3889.0835,615973981.0,000001.SH,2026-03-26,NA,NA,CNY
3852.0936,3924.1075,3852.0936,3913.7238,561342963.0,000001.SH,2026-03-27,NA,NA,CNY
3884.2769,3924.2893,3872.7756,3923.2869,595589479.0,000001.SH,2026-03-30,NA,NA,CNY
3924.067,3948.8107,3891.8605,3891.8605,606704983.0,000001.SH,2026-03-31,NA,NA,CNY
3939.5658,3955.943,3929.9213,3948.5521,564611598.0,000001.SH,2026-04-01,NA,NA,CNY
3940.7989,3952.5761,3900.1164,3919.2852,544212835.0,000001.SH,2026-04-02,NA,NA,CNY
3927.5923,3929.5285,3871.3004,3880.0967,492699082.0,000001.SH,2026-04-03,NA,NA,CNY
3884.1505,3902.6065,3875.6843,3890.1645,473615076.0,000001.SH,2026-04-07,NA,NA,CNY
3930.2507,3994.9975,3926.2489,3994.9975,644135352.0,000001.SH,2026-04-08,NA,NA,CNY
3967.6296,3979.1271,3955.2458,3966.1712,541569801.0,000001.SH,2026-04-09,NA,NA,CNY
3985.464,4011.0243,3979.814,3986.2247,546415541.0,000001.SH,2026-04-10,NA,NA,CNY
3971.1985,3991.2622,3966.1981,3988.558,545781768.0,000001.SH,2026-04-13,NA,NA,CNY
4006.7267,4026.6256,3992.4071,4026.6256,570259003.0,000001.SH,2026-04-14,NA,NA,CNY
